,id,title,runtime,vote_average
2327,36136,Another Day in Paradise,101.0,6.4
17774,68341,Cold Fish,144.0,6.4
42203,39067,Macabre,95.0,6.4
14283,16523,Where the Wild Things Are,101.0,6.4
28094,65131,Shadow,87.0,6.4
13727,16899,Easy Virtue,93.0,6.4
25002,17175,The Last Word,90.0,6.4
14290,29124,Get Thrashed,100.0,6.4
40376,390782,I'll Sleep When I'm Dead,82.0,6.4
28182,81684,The Gruffalo's Child,26.0,6.4
6616,10934,Under the Tuscan Sun,113.0,6.4
24986,13646,"Moscow, Belgium",102.0,6.4
42216,403605,Headshot,117.0,6.4
6615,10159,The Rundown,104.0,6.4
42224,43319,Man Without a Star,89.0,6.4
2344,15698,Running Scared,107.0,6.4
7724,24190,Time of the Wolf,113.0,6.4
14265,60773,Bay of Angels,84.0,6.4
7885,2202,Lassie Come Home,88.0,6.4
13748,17609,Antichrist,108.0,6.4
27920,315855,The Forbidden Room,128.0,6.4
42124,160165,In the Name of...,102.0,6.4
27924,72784,The Loft,108.0,6.4
40567,324174,The Automatic Hate,97.0,6.4
27950,217477,One Way Boogie Woogie,60.0,6.4
7707,45938,Sunday Bloody Sunday,110.0,6.4
13753,17829,A Song Is Born,113.0,6.4
7710,39871,The Major and the Minor,100.0,6.4
25115,50571,Disciples of the 36th Chamber,89.0,6.4
13751,43321,Pete Kelly's Blues,95.0,6.4
12151,20605,The City of Violence,92.0,6.4
27997,169800,The Retrieval,91.0,6.4
25075,303623,Hello Ladies: The Movie,85.0,6.4
10583,48121,Mondovino,135.0,6.4
2275,27104,Steam: The Turkish Bath,94.0,6.4
28027,56511,Fantômas: Juve Against Fantômas,59.0,6.4
28028,56516,Fantômas: The Dead Man Who Killed,90.0,6.4
40499,325346,The Hollars,105.0,6.4
17808,5473,De Dominee,110.0,6.4
14254,26763,Burma VJ: Reporting from a Closed Country,84.0,6.4
40463,370978,"Kiki, Love to Love",102.0,6.4
25077,80787,Codebreaker,62.0,6.4
28076,33924,City That Never Sleeps,90.0,6.4
2303,15596,Back to School,96.0,6.4
7760,18398,Suddenly,75.0,6.4
14302,32563,The Flame and the Arrow,88.0,6.4
24960,13617,The Man Who Loved Yngve,90.0,6.4
18717,92117,Like Water,0.0,6.4
17687,44750,The Winning Season,119.0,6.4
7826,20277,The Ugly Dachshund,93.0,6.4
28533,309302,Wolf Totem,116.0,6.4
2400,8913,Pet Sematary,103.0,6.4
10196,9522,Wedding Crashers,119.0,6.4
7847,29456,Reconstruction,92.0,6.4
28581,322456,LEGO DC Comics Super Heroes: Justice League vs. Bizarro League,48.0,6.4
28584,287233,Tom and Jerry: The Lost Dragon,57.0,6.4
7850,9256,Kops,90.0,6.4
28596,73530,Mardock Scramble: The Second Combustion,64.0,6.4
7853,44691,The Scarlet and the Black,143.0,6.4
18719,91010,Game Change,118.0,6.4
6600,37025,The Prince and the Pauper,118.0,6.4
10673,11400,The New World,135.0,6.4
7865,42988,The Wheeler Dealers,107.0,6.4
28628,139571,Refuge,86.0,6.4
7869,6081,Revenge of the Pink Panther,104.0,6.4
40097,78715,Toomelah,106.0,6.4
12095,4520,Sleuth,86.0,6.4
6433,10553,Remo Williams: The Adventure Begins...,121.0,6.4
6431,123833,Possible Loves,0.0,6.4
2426,9535,Analyze This,103.0,6.4
7883,10631,All of Me,93.0,6.4
12555,12179,Where in the World Is Osama Bin Laden?,93.0,6.4
6496,636,THX 1138,86.0,6.4
40200,135990,Shell,90.0,6.4
6503,14881,Joe Kidd,88.0,6.4
18687,53424,Sunnyside,41.0,6.4
1518,8413,Event Horizon,96.0,6.4
6596,34564,Shrimp on the Barbie,90.0,6.4
42243,221112,The Stolen Years,111.0,6.4
28290,201085,Crimson Peak,119.0,6.4
10640,56373,Day of Anger,111.0,6.4
14313,23512,The Boys Are Back,104.0,6.4
13709,19955,I Do,90.0,6.4
12404,48131,The Shout,86.0,6.4
6565,15136,So Close,110.0,6.4
1498,8874,My Best Friend's Wedding,105.0,6.4
13703,30239,Vincere,128.0,6.4
28360,13590,Eddie Izzard: Glorious,99.0,6.4
7804,12651,Memphis Belle,107.0,6.4
28389,42590,The Clowns,92.0,6.4
18680,53420,The Cure,31.0,6.4
18681,53410,The Bank,33.0,6.4
1476,16375,Schizopolis,96.0,6.4
6516,33521,Dracula,109.0,6.4
40214,333367,Sky,100.0,6.4
10649,10773,Mrs Henderson Presents,103.0,6.4
6515,10999,Commando,90.0,6.4
12112,39893,The Nanny,91.0,6.4
40202,280416,Gun Hill,120.0,6.4
7270,15673,Connie and Carla,98.0,6.4
43458,51522,I Need That Record,77.0,6.4
21629,180314,Salinger,120.0,6.4
4459,25005,Eddie and the Cruisers II: Eddie Lives!,104.0,6.4
37399,85834,Méditerranée,45.0,6.4
15142,64651,Stray Cat Rock: Sex Hunter,85.0,6.4
16407,8995,C(r)ook,108.0,6.4
21923,37342,Maniac,86.0,6.4
13101,43985,Half Moon,107.0,6.4
9661,42729,A Study in Terror,95.0,6.4
33103,180685,Oh Willy...,17.0,6.4
34641,237672,Devasuram,160.0,6.4
16399,39967,L.627,145.0,6.4
3591,51763,The Long Walk Home,97.0,6.4
11246,5072,Severance,96.0,6.4
12915,22319,Trouble the Water,93.0,6.4
8936,9768,Cry-Baby,85.0,6.4
34639,65830,No Night Is Too Long,85.0,6.4
15927,4706,The Lady Vanishes,97.0,6.4
21893,214217,Heart of a Lion,99.0,6.4
3596,24587,American Pimp,87.0,6.4
180,48787,Mute Witness,95.0,6.4
44509,92132,White Dew,89.0,6.4
44516,28279,Succubus,84.0,6.4
33185,322614,Crumbs,68.0,6.4
44429,48753,Cannibal,89.0,6.4
3576,865,The Running Man,101.0,6.4
5034,7219,Zombie Flesh Eaters,91.0,6.4
21983,127880,Clandestine Childhood,112.0,6.4
20750,75612,Oblivion,124.0,6.4
152,1873,Beyond Rangoon,100.0,6.4
21994,80188,Boy Wonder,93.0,6.4
16441,25770,The Paleface,20.0,6.4
16439,124058,A Gathering of Eagles,115.0,6.4
12745,15272,Up the Yangtze,93.0,6.4
4476,14776,How to Get Ahead in Advertising,94.0,6.4
4479,29185,An Innocent Man,113.0,6.4
15911,30071,Where The Red Fern Grows,86.0,6.4
33026,330764,The Brand New Testament,105.0,6.4
21937,4519,Conversations with My Gardener,109.0,6.4
33028,284875,Cut Snake,94.0,6.4
3551,21299,Benji the Hunted,88.0,6.4
11233,39382,Ivanhoe,137.0,6.4
15128,21036,Panda! Go Panda!,35.0,6.4
9325,125842,Shot in the Heart,98.0,6.4
15916,70695,Dirty Girl,90.0,6.4
16424,42243,The Bingo Long Traveling All-Stars & Motor Kings,110.0,6.4
21971,162215,How I Live Now,101.0,6.4
21966,16242,Les patriotes,142.0,6.4
12662,4857,"Farewell, Friend",115.0,6.4
4495,8216,Meet the Feebles,94.0,6.4
21854,152795,The Congress,122.0,6.4
3939,22048,Foxy Brown,94.0,6.4
4947,52744,Falling in Love,102.0,6.4
15941,25633,Party Girl,99.0,6.4
37220,18879,The Plank,55.0,6.4
34579,276536,We Are Many,104.0,6.4
11274,52859,The Long Voyage Home,105.0,6.4
4943,16550,Storytelling,87.0,6.4
36256,318850,The Young Messiah,120.0,6.4
21724,68780,Lincz,0.0,6.4
44588,41158,The Longest Nite,81.0,6.4
365,36593,The Naked Gun 33⅓: The Final Insult,83.0,6.4
15939,12482,Love Is Colder Than Death,88.0,6.4
36265,17276,Carry On Up the Jungle,89.0,6.4
20866,74257,Holy Flame of the  Martial World,85.0,6.4
33335,361931,Ronaldo,92.0,6.4
3638,11598,The Kentucky Fried Movie,83.0,6.4
12742,8359,Kit Kittredge: An American Girl,101.0,6.4
185,11980,The Prophecy,98.0,6.4
11757,32627,The MacKintosh Man,98.0,6.4
3641,9873,F/X,109.0,6.4
33347,320028,Il nome del figlio,0.0,6.4
368,10427,Red Rock West,98.0,6.4
34608,24260,Inspector Blunder,100.0,6.4
3946,47595,Faithless,142.0,6.4
37264,26743,Thumbtanic,26.0,6.4
37314,48623,One Hundred Days After Childhood,94.0,6.4
19949,18707,"Twinkle, Twinkle, Lucky Stars",105.0,6.4
21839,55370,The Thief of Paris,120.0,6.4
44544,11512,Hunter Will Get You,110.0,6.4
33225,353117,The Thread,59.0,6.4
8954,59058,Riff-Raff,95.0,6.4
15163,4180,Three Men and a Cradle,106.0,6.4
9311,37712,Pistol Opera,112.0,6.4
37268,50658,Bella Bettien,102.0,6.4
15169,38996,Dead of Night,88.0,6.4
21780,109451,Cloudy with a Chance of Meatballs 2,95.0,6.4
4967,32484,Dimples,79.0,6.4
3616,5121,The Sugarland Express,110.0,6.4
8964,28553,Cadence,97.0,6.4
37255,259720,2 States,149.0,6.4
34609,53179,Le maître d'école,0.0,6.4
11268,15242,"Snoopy, Come Home",81.0,6.4
44561,41961,Little Vera,128.0,6.4
8968,25330,Dutch,107.0,6.4
9774,15771,Class Action,105.0,6.4
16445,64605,Seven Thieves,102.0,6.4
33003,63276,L'odore della notte,,6.4
32641,16516,Clannad: The Motion Picture,94.0,6.4
5053,44004,Hero at Large,98.0,6.4
515,8005,Robin Hood: Men in Tights,104.0,6.4
5124,18292,George Washington,89.0,6.4
12889,13436,13 Beloved,114.0,6.4
3996,40962,Ironweed,143.0,6.4
5122,39541,Stolen Summer,91.0,6.4
11798,16447,Woman Is the Future of Man,88.0,6.4
4417,2605,Short Circuit,98.0,6.4
3491,52770,Things Change,100.0,6.4
20653,128748,Curse of the Blair Witch,44.0,6.4
8824,29173,The Raiders of Atlantis,92.0,6.4
22150,215739,Concrete Night,96.0,6.4
9354,31076,Fear and Trembling,107.0,6.4
4702,32027,Carny,107.0,6.4
32792,324308,Steve Jobs: The Man in the Machine,129.0,6.4
478,34024,King of the Hill,103.0,6.4
3497,21879,The Hollywood Knights,91.0,6.4
22132,204082,Homefront,100.0,6.4
20691,116466,The Flat,97.0,6.4
15873,56969,Tere Naam,132.0,6.4
8847,19596,Electric Dreams,92.0,6.4
474,6,Judgment Night,110.0,6.4
32743,323373,Deathgasm,86.0,6.4
16536,107774,Pete 'n' Tillie,100.0,6.4
44129,375867,Paris Can Wait,92.0,6.4
527,11592,Serial Mom,95.0,6.4
4022,9740,Hannibal,131.0,6.4
4381,2617,The Great Outdoors,91.0,6.4
15499,22556,The Yellow Handkerchief,102.0,6.4
34956,341895,Premam,165.0,6.4
5145,17990,Impromptu,107.0,6.4
19525,103640,Ishaqzaade,132.0,6.4
8780,11935,Capricorn One,123.0,6.4
20022,82654,Warm Bodies,97.0,6.4
36003,73477,For a Few Extra Dollars,105.0,6.4
37646,292010,The Daughter,96.0,6.4
20009,97989,Neighboring Sounds,131.0,6.4
20585,29103,The Sadist,92.0,6.4
22238,40955,Blue Sunshine,89.0,6.4
34921,42298,Dressed to Kill,74.0,6.4
15064,36916,The Men Who Tread on the Tiger's Tail,60.0,6.4
16546,15316,Good Time Max,79.0,6.4
34914,339274,Tamasha,139.0,6.4
8802,15717,Rockers,100.0,6.4
15843,35219,The Missing Person,95.0,6.4
32725,16366,Joseph: King of Dreams,74.0,6.4
32835,50087,Pokémon: Zoroark: Master of Illusions,96.0,6.4
9348,12720,Suicide Club,99.0,6.4
19579,33390,Charlie Chan in Egypt,73.0,6.4
8886,47340,Dead End Drive-In,87.0,6.4
3521,22994,The Fighting Seabees,100.0,6.4
22032,21776,Cash Truck,95.0,6.4
5067,46973,The Man Who Saw Tomorrow,90.0,6.4
3526,38006,The Abominable Snowman,91.0,6.4
20739,3052,Don't Make Waves,97.0,6.4
11214,63848,The Ritz,91.0,6.4
36187,339408,The Birth of a Nation,120.0,6.4
37508,20431,Sakuran,111.0,6.4
37503,330770,Evolution,81.0,6.4
22011,137093,Last Vegas,105.0,6.4
32897,50126,Fallen,84.0,6.4
36189,18174,An Inspector Calls,80.0,6.4
437,9739,Demolition Man,115.0,6.4
37499,301365,The Neon Demon,117.0,6.4
16454,38023,The Young in Heart,90.0,6.4
149,34996,The Addiction,82.0,6.4
32989,98027,Seven Dead in the Cat's Eye,95.0,6.4
44370,259231,Picture of Light,83.0,6.4
34738,40055,Le Grand pardon,130.0,6.4
20748,54994,Teenage Paparazzo,94.0,6.4
11649,10942,Babylon 5: The Gathering,89.0,6.4
32896,318973,Welcome to Leith,85.0,6.4
3983,15658,Flowers in the Attic,93.0,6.4
15884,30931,Dark Night of the Scarecrow,96.0,6.4
37546,85220,The Thieving Hand,5.0,6.4
22100,31035,A Somewhat Gentle Man,103.0,6.4
20714,25516,Koi... Mil Gaya,171.0,6.4
5085,1576,Resident Evil,100.0,6.4
44298,40420,Cop or Hood,107.0,6.4
36145,159514,Matterhorn,87.0,6.4
22077,41602,Charlie Countryman,108.0,6.4
20720,109428,Evil Dead,91.0,6.4
37530,60807,Kick,155.0,6.4
3517,682,The Man with the Golden Gun,125.0,6.4
37523,181656,Asura,76.0,6.4
9798,31835,Twentieth Century,91.0,6.4
460,31642,Heaven & Earth,140.0,6.4
11197,33813,Born to Kill,92.0,6.4
3971,70199,Dead of Winter,100.0,6.4
32887,31359,Would I Lie to You? 2,105.0,6.4
32888,294086,Tiger Orange,75.0,6.4
36172,253020,Road 47,107.0,6.4
8879,41205,The Unknown Soldier,198.0,6.4
8880,30069,Vision Quest,105.0,6.4
13064,15373,Role Models,99.0,6.4
4520,2171,Wet Hot American Summer,97.0,6.4
3643,14864,The Hot Spot,130.0,6.4
9676,55624,Fata Morgana,79.0,6.4
15294,139383,Betrayal,95.0,6.4
44912,92475,Three Songs About Lenin,59.0,6.4
15296,36736,The Drawn Together Movie: The Movie!,70.0,6.4
33811,10265,Seoul Raiders,95.0,6.4
293,41478,Panther,124.0,6.4
44770,11912,The Tattoo,90.0,6.4
11408,10741,Bobby,120.0,6.4
34146,287493,Kabukicho Love Hotel,135.0,6.4
288,6950,Outbreak,127.0,6.4
15302,1785,May Fools,107.0,6.4
4773,1999,In the Bedroom,130.0,6.4
33821,49095,Eye For An Eye,101.0,6.4
9112,64559,The Swindle,105.0,6.4
34128,352157,Marguerite,127.0,6.4
33827,127849,Double Tap,96.0,6.4
285,9058,Only You,115.0,6.4
11363,5890,Azumi 2: Death or Love,108.0,6.4
33830,328869,Meadowland,105.0,6.4
21330,160139,Night Train to Lisbon,111.0,6.4
11366,1123,Catch a Fire,101.0,6.4
33838,329829,The Girl King,106.0,6.4
34177,258075,Cruel & Unusual,95.0,6.4
12948,12797,Ghost Town,102.0,6.4
4637,26661,Abbott and Costello Meet the Mummy,79.0,6.4
3839,13465,The Adventures of Ichabod and Mr. Toad,68.0,6.4
11339,86,The Elementary Particles,105.0,6.4
11714,5177,Dark Horse,100.0,6.4
21065,56500,They Call Us Misfits,100.0,6.4
34230,236368,Song 'e napule,114.0,6.4
33775,81242,The Client,123.0,6.4
3853,4958,The Legend of Bagger Vance,126.0,6.4
11345,43847,Marie Antoinette,149.0,6.4
3851,47302,Stardom,100.0,6.4
36537,86576,Paap,115.0,6.4
44761,138943,Daddy's Little Girl,126.0,6.4
33792,137409,Cold War,102.0,6.4
3835,18801,Haunted,108.0,6.4
3833,78140,Billy Jack Goes to Washington,155.0,6.4
295,40156,Priest,98.0,6.4
9219,32166,Chasing Sleep,104.0,6.4
4788,40739,The Young Lions,167.0,6.4
4787,31037,MacArthur,130.0,6.4
12705,8909,Wanted,110.0,6.4
36852,37993,Angels of the Sun,92.0,6.4
9721,10636,Big Girls Don't Cry,87.0,6.4
16059,54315,The Stranger in Me,0.0,6.4
21105,88057,A Beginner's Guide to Endings,92.0,6.4
36637,20623,Page 3,139.0,6.4
44872,332788,Husband Factor,108.0,6.4
9142,13428,Two Hands,103.0,6.4
19861,119431,Halo 4: Forward Unto Dawn,92.0,6.4
44874,441881,Tubelight,136.0,6.4
33946,292035,Aanmodderfakker,100.0,6.4
12968,38311,The Steamroller and the Violin,46.0,6.4
21236,199327,Gagarin: First in Space,108.0,6.4
3772,1619,The Way of the Gun,119.0,6.4
12967,37050,So Normal,110.0,6.4
36756,36895,Suzaku,95.0,6.4
44868,399790,Churchill,110.0,6.4
4739,27092,Burnt Money,125.0,6.4
3782,10562,Under Suspicion,110.0,6.4
4719,25641,My First Mister,109.0,6.4
15336,35129,Edge of the City,85.0,6.4
34041,66997,Magician Mickey,8.0,6.4
3791,19348,Girlfight,110.0,6.4
9701,42845,The Blade,101.0,6.4
4698,166,The Party,110.0,6.4
21191,77449,Epitaph,98.0,6.4
16087,52111,The Small Town,85.0,6.4
3796,10434,"Faraway, So Close!",144.0,6.4
34062,92819,Give Us This Day,120.0,6.4
34116,26040,Haze,49.0,6.4
12980,12182,Nick and Norah's Infinite Playlist,89.0,6.4
11368,50573,Little Secrets,96.0,6.4
11401,13542,Red Dust,110.0,6.4
21309,146216,RED 2,116.0,6.4
9699,8953,Steamboy,126.0,6.4
273,10510,Miracle on 34th Street,114.0,6.4
12981,14928,The Secrets,120.0,6.4
21124,177271,Lego Batman: The Movie - DC Super Heroes Unite,71.0,6.4
33868,2078,The Pawnshop,32.0,6.4
11370,43071,Corto Maltese in Siberia,92.0,6.4
21131,68724,Elysium,109.0,6.4
36789,48449,The Pocket-knife,90.0,6.4
3760,19150,The Crew,88.0,6.4
267,28313,Losing Isaiah,106.0,6.4
44822,22643,Mickey's House of Villains,70.0,6.4
4749,10034,High Heels and Low Lifes,86.0,6.4
264,47504,Little Odessa,98.0,6.4
21257,206851,D-Day,153.0,6.4
11381,33218,Daddy Long Legs,126.0,6.4
16121,44147,Wild Target,98.0,6.4
21143,106049,The Revisionaries,92.0,6.4
300,161495,Roommates,108.0,6.4
34234,320061,Batkid Begins,87.0,6.4
19780,40343,Death Weekend,87.0,6.4
345,10731,The Client,119.0,6.4
9028,17811,The Legend II,95.0,6.4
33452,336744,Coin Locker Girl,110.0,6.4
16291,44129,The Company Men,104.0,6.4
19925,152795,The Congress,122.0,6.4
11300,12094,Jackass Number Two,95.0,6.4
353,16295,Higher Learning,127.0,6.4
4886,6440,The Shipping News,111.0,6.4
15972,16290,Jackass 3D,94.0,6.4
346,10464,"Corrina, Corrina",115.0,6.4
33474,306947,The Invitation,100.0,6.4
3669,1788,Footloose,107.0,6.4
344,9331,Clear and Present Danger,141.0,6.4
21602,103902,Unfinished Sky,94.0,6.4
